npi,fraud_score_xgb
1100012259,3.507307383188163e-06
1100012260,2.4862163172656437e-06
1100012261,3.320962832731311e-06
1100012262,2.4862163172656437e-06
1100012263,2.4862163172656437e-06
1100012264,3.4163576856371947e-06
1100012265,2.2273450213106116e-06
1100012266,1.5091260365807102e-06
1100012267,2.4862163172656437e-06
1100012268,8.638519375381293e-07
1100012269,7.842542686375964e-07
1100012270,2.26212500820111e-06
1100012271,2.2273450213106116e-06
1100012272,2.26212500820111e-06
1100012273,1.8678092601476237e-06
1100012274,2.2273450213106116e-06
1100012275,3.507307383188163e-06
1100012276,2.4862163172656437e-06
1100012277,3.320962832731311e-06
1100012278,8.256820365204476e-07
1100012279,2.26212500820111e-06
1100012280,3.5098269108857494e-06
1100012281,8.822805170893844e-07
1100012282,0.0023721999023109674
1100012283,7.842542686375964e-07
1100012284,2.2273450213106116e-06
1100012285,3.320962832731311e-06
1100012286,7.842542686375964e-07
1100012287,3.507307383188163e-06
1100012288,8.550761663173034e-07
1100012289,1.9790500118688215e-06
1100012290,2.26212500820111e-06
1100012291,3.320962832731311e-06
1100012292,3.224837655579904e-06
1100012293,2.2273450213106116e-06
1100012294,2.4862163172656437e-06
1100012295,2.2273450213106116e-06
1100012296,1.8470452687324723e-06
1100012297,7.543676616705852e-08
1100012298,2.4862163172656437e-06
1100012299,3.320962832731311e-06
1100012300,2.26212500820111e-06
1100012301,2.2273450213106116e-06
1100012302,2.26212500820111e-06
1100012303,7.842542686375964e-07
1100012304,3.507307383188163e-06
1100012305,2.1006026145187207e-06
1100012306,1.5287815813280758e-06
1100012307,2.4862163172656437e-06
1100012308,2.2273450213106116e-06
1100012309,2.4862163172656437e-06
1100012310,1.4089466731093125e-06
1100012311,7.46029115816782e-07
1100012312,1.5730424820503686e-06
1100012313,2.26212500820111e-06
1100012314,2.568280024206615e-06
1100012315,3.507307383188163e-06
1100012316,2.2273450213106116e-06
1100012317,1.5730424820503686e-06
1100012318,2.2273450213106116e-06
1100012319,2.4862163172656437e-06
1100012320,2.2273450213106116e-06
1100012321,3.320962832731311e-06
1100012322,3.320962832731311e-06
1100012323,9.918989007928758e-07
1100012324,7.842542686375964e-07
1100012325,1.3951971595815849e-06
1100012326,2.0995571503590327e-06
1100012327,1.4296965673565865e-06
1100012328,7.842542686375964e-07
1100012329,3.894912879331969e-06
1100012330,3.2611960705253296e-06
1100012331,3.320962832731311e-06
1100012332,7.842542686375964e-07
1100012333,3.124172053503571e-06
1100012334,5.4771267059550155e-06
1100012335,3.320962832731311e-06
1100012336,2.4862163172656437e-06
1100012337,2.660263135112473e-06
1100012338,7.842542686375964e-07
1100012339,7.842542686375964e-07
1100012340,8.087039873316826e-07
1100012341,3.866161932819523e-06
1100012342,1.07877212940366e-06
1100012343,7.694823125348194e-07
1100012344,3.320962832731311e-06
1100012345,1.9820304260065313e-06
1100012346,2.26212500820111e-06
1100012347,1.9790500118688215e-06
1100012348,3.320962832731311e-06
1100012349,2.2273450213106116e-06
1100012350,1.7794382074498571e-06
1100012351,9.070495252672117e-07
1100012352,3.320962832731311e-06
1100012353,2.2273450213106116e-06
1100012354,7.842542686375964e-07
1100012355,3.455979140198906e-06
1100012356,2.2273450213106116e-06
1100012357,2.2273450213106116e-06
1100012358,3.320962832731311e-06
1100012359,7.842542686375964e-07
1100012360,2.0995571503590327e-06
1100012361,3.320962832731311e-06
1100012362,2.26212500820111e-06
1100012363,7.842542686375964e-07
1100012364,9.135710570262745e-07
1100012365,7.842542686375964e-07
1100012366,3.4163576856371947e-06
1100012367,7.842542686375964e-07
1100012368,2.26212500820111e-06
1100012369,1.7794382074498571e-06
1100012370,2.0995571503590327e-06
1100012371,7.842542686375964e-07
1100012372,2.2273450213106116e-06
1100012373,2.4862163172656437e-06
1100012374,3.0988517210062128e-06
1100012375,2.26212500820111e-06
1100012376,7.842542686375964e-07
1100012377,3.320962832731311e-06
1100012378,3.320962832731311e-06
1100012379,2.9351683679124108e-06
1100012380,2.2273450213106116e-06
1100012381,2.4862163172656437e-06
1100012382,2.4862163172656437e-06
1100012383,1.0882738024520222e-05
1100012384,7.842542686375964e-07
1100012385,2.26212500820111e-06
1100012386,2.9351683679124108e-06
1100012387,7.842542686375964e-07
1100012388,5.323082859831629e-06
1100012389,2.3037580376694677e-06
1100012390,7.842542686375964e-07
1100012391,1.473676547902869e-06
1100012392,9.232193178831949e-07
1100012393,9.918989007928758e-07
1100012394,2.26212500820111e-06
1100012395,2.4862163172656437e-06
1100012396,8.135145890264539e-07
1100012397,2.2273450213106116e-06
1100012398,1.0395268645879696e-06
1100012399,2.4862163172656437e-06
1100012400,3.320962832731311e-06
1100012401,2.26212500820111e-06
1100012402,2.26212500820111e-06
1100012403,7.842542686375964e-07
1100012404,3.055222578041139e-06
1100012405,1.5410071227961453e-06
1100012406,2.4862163172656437e-06
1100012407,2.26212500820111e-06
1100012408,3.320962832731311e-06
1100012409,2.2273450213106116e-06
1100012410,9.190466130348796e-07
1100012411,9.75576995188021e-07
1100012412,2.2273450213106116e-06
1100012413,7.842542686375964e-07
1100012414,1.4204970284481533e-06
1100012415,7.842542686375964e-07
1100012416,2.2273450213106116e-06
1100012417,7.965261943354562e-07
1100012418,2.0644129961056024e-07
1100012419,2.9351683679124108e-06
1100012420,2.2273450213106116e-06
1100012421,7.842542686375964e-07
1100012422,2.26212500820111e-06
1100012423,8.550761663173034e-07
1100012424,1.1940959154799202e-07
1100012425,7.489218205591897e-07
1100012426,1.2437065379344858e-05
1100012427,8.550761663173034e-07
1100012428,2.2273450213106116e-06
1100012429,1.650905119277013e-06
1100012430,7.842542686375964e-07
1100012431,2.4862163172656437e-06
1100012432,2.26212500820111e-06
1100012433,9.347488116873137e-07
1100012434,2.1226435364951612e-06
1100012435,7.842542686375964e-07
1100012436,2.2273450213106116e-06
1100012437,2.26212500820111e-06
1100012438,3.320962832731311e-06
1100012439,2.4862163172656437e-06
1100012440,2.2273450213106116e-06
1100012441,2.2273450213106116e-06
1100012442,3.3388531051059545e-07
1100012443,2.4862163172656437e-06
1100012444,1.7862954564407119e-06
1100012445,7.842542686375964e-07
1100012446,2.3292027435672935e-06
1100012447,2.0973698156012688e-06
1100012448,2.2273450213106116e-06
1100012449,1.9649003206723137e-06
1100012450,2.4862163172656437e-06
1100012451,7.842542686375964e-07
1100012452,7.842542686375964e-07
1100012453,2.2273450213106116e-06
1100012454,2.5501071831968147e-06
1100012455,3.320962832731311e-06
1100012456,7.842542686375964e-07
1100012457,2.0448219402169343e-06
1100012458,2.2273450213106116e-06
1100012459,3.320962832731311e-06
1100012460,2.2273450213106116e-06
1100012461,2.26212500820111e-06
1100012462,2.26212500820111e-06
1100012463,2.0448219402169343e-06
1100012464,7.842542686375964e-07
1100012465,7.842542686375964e-07
1100012466,2.4551991373300552e-06
1100012467,2.4862163172656437e-06
1100012468,7.842542686375964e-07
1100012469,2.4862163172656437e-06
1100012470,2.545459210523404e-06
1100012471,2.377020791755058e-06
1100012472,1.8470452687324723e-06
1100012473,2.26212500820111e-06
1100012474,1.3491065828930004e-06
1100012475,3.753729970412678e-06
1100012476,2.2273450213106116e-06
1100012477,2.5501071831968147e-06
1100012478,7.842542686375964e-07
1100012479,1.0849646514543565e-06
1100012480,2.26212500820111e-06
1100012481,9.918989007928758e-07
1100012482,2.3476006845157826e-06
1100012483,2.26212500820111e-06
1100012484,3.320962832731311e-06
1100012485,1.0559846259639016e-06
1100012486,2.4862163172656437e-06
1100012487,1.3243394505479955e-06
1100012488,1.3458013199851848e-05
1100012489,2.4862163172656437e-06
1100012490,8.638519375381293e-07
1100012491,2.1325513444026e-06
1100012492,2.26212500820111e-06
1100012493,7.015978553681634e-07
1100012494,2.4862163172656437e-06
1100012495,2.092622708005365e-06
1100012496,9.163152299151989e-07
1100012497,7.46029115816782e-07
1100012498,3.320962832731311e-06
1100012499,2.42945901618441e-07
1100012500,0.00012168302055215463
1100012501,7.842542686375964e-07
1100012502,1.7395940403730492e-06
1100012503,8.259563344381604e-08
1100012504,2.4862163172656437e-06
1100012505,7.842542686375964e-07
1100012506,8.785056593296758e-07
1100012507,3.320962832731311e-06
1100012508,2.4862163172656437e-06
1100012509,3.320962832731311e-06
1100012510,1.5730424820503686e-06
1100012511,2.26212500820111e-06
1100012512,2.26212500820111e-06
1100012513,3.320962832731311e-06
1100012514,2.26212500820111e-06
1100012515,2.26212500820111e-06
1100012516,2.26212500820111e-06
1100012517,2.4862163172656437e-06
1100012518,4.3550685404625256e-06
1100012519,1.1160431313328445e-05
1100012520,3.320962832731311e-06
1100012521,2.0995571503590327e-06
1100012522,2.26212500820111e-06
1100012523,2.827112666636822e-06
1100012524,7.842542686375964e-07
1100012525,7.842542686375964e-07
1100012526,7.842542686375964e-07
1100012527,2.2273450213106116e-06
1100012528,3.320962832731311e-06
1100012529,2.26212500820111e-06
1100012530,2.9351683679124108e-06
1100012531,7.842542686375964e-07
1100012532,1.9790500118688215e-06
1100012533,7.842542686375964e-07
1100012534,3.320962832731311e-06
1100012535,5.744221311942965e-07
1100012536,8.352063218808325e-08
1100012537,5.160215096111642e-06
1100012538,7.842542686375964e-07
1100012539,2.0448219402169343e-06
1100012540,7.842542686375964e-07
1100012541,2.4862163172656437e-06
1100012542,2.26212500820111e-06
1100012543,1.6136882550199516e-06
1100012544,7.842542686375964e-07
1100012545,2.4862163172656437e-06
1100012546,5.323082859831629e-06
1100012547,2.1097716853546444e-06
1100012548,1.7090852679757518e-06
1100012549,8.895794962882064e-07
1100012550,2.2273450213106116e-06
1100012551,2.0448219402169343e-06
1100012552,2.26212500820111e-06
1100012553,3.860267042909982e-06
1100012554,7.842542686375964e-07
1100012555,2.4862163172656437e-06
1100012556,2.3121351659938227e-06
1100012557,2.4862163172656437e-06
1100012558,1.8987196881425916e-06
1100012559,1.332266720055486e-06
1100012560,7.842542686375964e-07
1100012561,2.26212500820111e-06
1100012562,7.842542686375964e-07
1100012563,3.320962832731311e-06
1100012564,2.4862163172656437e-06
1100012565,1.621305818844121e-05
1100012566,2.6616689865477383e-06
1100012567,7.842542686375964e-07
1100012568,2.4862163172656437e-06
1100012569,2.2273450213106116e-06
1100012570,8.550761663173034e-07
1100012571,3.320962832731311e-06
1100012572,2.26212500820111e-06
1100012573,3.320962832731311e-06
1100012574,8.638519375381293e-07
1100012575,2.2273450213106116e-06
1100012576,2.4862163172656437e-06
1100012577,8.135145890264539e-07
1100012578,2.4862163172656437e-06
1100012579,3.320962832731311e-06
1100012580,9.38129687710898e-06
1100012581,0.0011464346898719668
1100012582,3.320962832731311e-06
1100012583,8.640640771773178e-06
1100012584,2.360930466238642e-06
1100012585,7.842542686375964e-07
1100012586,2.26212500820111e-06
1100012587,3.320962832731311e-06
1100012588,7.842542686375964e-07
1100012589,7.842542686375964e-07
1100012590,3.320962832731311e-06
1100012591,3.320962832731311e-06
1100012592,7.842542686375964e-07
1100012593,2.2273450213106116e-06
1100012594,2.4862163172656437e-06
1100012595,7.842542686375964e-07
1100012596,2.2273450213106116e-06
1100012597,9.54676670517074e-06
1100012598,2.4862163172656437e-06
1100012599,9.989150839828653e-07
1100012600,2.26212500820111e-06
1100012601,7.842542686375964e-07
1100012602,7.842542686375964e-07
1100012603,3.8620823943347204e-06
1100012604,2.26212500820111e-06
1100012605,7.842542686375964e-07
1100012606,1.0395268645879696e-06
1100012607,2.26212500820111e-06
1100012608,1.7090852679757518e-06
1100012609,1.2060962717441726e-06
1100012610,2.26212500820111e-06
1100012611,3.320962832731311e-06
1100012612,3.320962832731311e-06
1100012613,2.2273450213106116e-06
1100012614,2.0638688056351384e-06
1100012615,1.7794382074498571e-06
1100012616,1.3923248616265482e-06
1100012617,2.26212500820111e-06
1100012618,7.842542686375964e-07
1100012619,7.842542686375964e-07
1100012620,2.2273450213106116e-06
1100012621,3.320962832731311e-06
1100012622,2.0995571503590327e-06
1100012623,7.842542686375964e-07
1100012624,7.842542686375964e-07
1100012625,2.26212500820111e-06
1100012626,3.320962832731311e-06
1100012627,7.842542686375964e-07
1100012628,3.320962832731311e-06
1100012629,2.2273450213106116e-06
1100012630,2.2273450213106116e-06
1100012631,7.842542686375964e-07
1100012632,2.110091600115993e-06
1100012633,8.550761663173034e-07
1100012634,2.2273450213106116e-06
1100012635,3.320962832731311e-06
1100012636,2.2273450213106116e-06
1100012637,2.4862163172656437e-06
1100012638,3.320962832731311e-06
1100012639,2.26212500820111e-06
1100012640,2.2273450213106116e-06
1100012641,3.991459891494742e-07
1100012642,7.842542686375964e-07
1100012643,7.842542686375964e-07
1100012644,2.0448219402169343e-06
1100012645,2.26212500820111e-06
1100012646,3.7022468859504443e-06
1100012647,2.2273450213106116e-06
1100012648,2.393816203039023e-06
1100012649,1.6854855857673101e-06
1100012650,1.4772506347071612e-06
1100012651,2.2273450213106116e-06
1100012652,7.842542686375964e-07
1100012653,2.2273450213106116e-06
1100012654,8.550761663173034e-07
1100012655,2.4862163172656437e-06
1100012656,8.243655429396313e-06
1100012657,7.842542686375964e-07
1100012658,1.0328467396902852e-06
1100012659,9.347488116873137e-07
1100012660,2.4862163172656437e-06
1100012661,7.720477128714265e-07
1100012662,7.472167453670409e-07
1100012663,7.481565376110666e-07
1100012664,7.7231499062691e-07
1100012665,2.2273450213106116e-06
1100012666,6.161632768453273e-07
1100012667,2.9351683679124108e-06
1100012668,2.4862163172656437e-06
1100012669,2.26212500820111e-06
1100012670,2.26212500820111e-06
1100012671,7.235494194901548e-07
1100012672,7.981719107874596e-08
1100012673,7.842542686375964e-07
1100012674,2.26212500820111e-06
1100012675,7.842542686375964e-07
1100012676,2.2273450213106116e-06
1100012677,7.842542686375964e-07
1100012678,1.4803842987021198e-06
1100012679,2.26212500820111e-06
1100012680,2.4862163172656437e-06
1100012681,2.26212500820111e-06
1100012682,2.2273450213106116e-06
1100012683,2.2273450213106116e-06
1100012684,9.918989007928758e-07
1100012685,7.3390187935729045e-06
1100012686,2.2273450213106116e-06
1100012687,2.2273450213106116e-06
1100012688,1.43392674090137e-06
1100012689,1.1160431313328445e-05
1100012690,2.26212500820111e-06
1100012691,4.547913249552948e-06
1100012692,2.2273450213106116e-06
1100012693,1.8987196881425916e-06
1100012694,2.2273450213106116e-06
1100012695,3.320962832731311e-06
1100012696,1.5379944215965224e-06
1100012697,1.8705045476963278e-06
1100012698,3.320962832731311e-06
1100012699,1.1160431313328445e-05
1100012700,2.26212500820111e-06
1100012701,7.842542686375964e-07
1100012702,3.537611291903886e-06
1100012703,5.562689239013707e-06
1100012704,7.842542686375964e-07
1100012705,2.4862163172656437e-06
1100012706,3.320962832731311e-06
1100012707,2.4862163172656437e-06
1100012708,3.320962832731311e-06
1100012709,2.3292027435672935e-06
1100012710,3.320962832731311e-06
1100012711,2.2273450213106116e-06
1100012712,8.374274216293998e-07
1100012713,2.26212500820111e-06
1100012714,3.320962832731311e-06
1100012715,3.2156092402146896e-06
1100012716,8.550761663173034e-07
1100012717,7.842542686375964e-07
1100012718,2.4862163172656437e-06
1100012719,2.4862163172656437e-06
1100012720,7.543676616705852e-08
1100012721,3.2156092402146896e-06
1100012722,2.26212500820111e-06
1100012723,8.550761663173034e-07
1100012724,3.115855406576884e-06
1100012725,2.4862163172656437e-06
1100012726,8.126795023599698e-07
1100012727,2.2273450213106116e-06
1100012728,2.4862163172656437e-06
1100012729,7.842542686375964e-07
1100012730,5.15747979079606e-06
1100012731,2.26212500820111e-06
1100012732,9.917363968270365e-06
1100012733,7.842542686375964e-07
1100012734,2.2273450213106116e-06
1100012735,2.26212500820111e-06
1100012736,8.550761663173034e-07
1100012737,9.70328073890414e-07
1100012738,4.796768280357355e-06
1100012739,7.842542686375964e-07
1100012740,1.6105257145682117e-06
1100012741,8.661222068440111e-07
1100012742,2.2273450213106116e-06
1100012743,2.2273450213106116e-06
1100012744,8.895794962882064e-07
1100012745,1.5730424820503686e-06
1100012746,2.2273450213106116e-06
1100012747,3.7757386053272057e-06
1100012748,2.2273450213106116e-06
1100012749,2.2273450213106116e-06
1100012750,2.4862163172656437e-06
1100012751,2.4862163172656437e-06
1100012752,7.842542686375964e-07
1100012753,2.2273450213106116e-06
1100012754,8.150001349349623e-07
1100012755,7.842542686375964e-07
1100012756,1.3920439414505381e-05
1100012757,3.7543171060860914e-07
1100012758,1.0882738024520222e-05
1100012759,2.26212500820111e-06
